[rosmaster.main][INFO] 2018-12-05 10:58:58,178: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2018-12-05 10:58:58,178: Starting ROS Master Node
[rosmaster.master][INFO] 2018-12-05 10:58:58,475: +PUB [/usb_cam/image_raw/compressedDepth/parameter_updates] /usb_cam http://NAOrobUSB001:35199/
[rosmaster.master][INFO] 2018-12-05 10:58:58,477: +PARAM [/usb_cam/image_raw/compressedDepth/depth_max] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 10:58:58,477: +PARAM [/usb_cam/image_raw/compressedDepth/depth_quantization] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 10:58:58,478: +PARAM [/usb_cam/image_raw/compressedDepth/png_level] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 10:58:58,478: +PARAM [/usb_cam/image_raw/compressedDepth/depth_max] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 10:58:58,479: +PARAM [/usb_cam/image_raw/compressedDepth/depth_quantization] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 10:58:58,479: +PARAM [/usb_cam/image_raw/compressedDepth/png_level] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 10:58:58,480: +PUB [/usb_cam/image_raw/compressed] /usb_cam http://NAOrobUSB001:35199/
[rosmaster.master][INFO] 2018-12-05 10:58:58,480: +SERVICE [/usb_cam/image_raw/compressed/set_parameters] /usb_cam http://NAOrobUSB001:35199/
[rosmaster.master][INFO] 2018-12-05 10:58:58,481: +PUB [/usb_cam/image_raw/compressed/parameter_descriptions] /usb_cam http://NAOrobUSB001:35199/
[rosmaster.master][INFO] 2018-12-05 10:58:58,481: +PUB [/usb_cam/image_raw/compressed/parameter_updates] /usb_cam http://NAOrobUSB001:35199/
[rosmaster.master][INFO] 2018-12-05 10:58:58,482: +PARAM [/usb_cam/image_raw/compressed/format] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 10:58:58,483: +PARAM [/usb_cam/image_raw/compressed/jpeg_quality] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 10:58:58,483: +PARAM [/usb_cam/image_raw/compressed/png_level] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 10:58:58,484: +PARAM [/usb_cam/image_raw/compressed/format] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 10:58:58,484: +PARAM [/usb_cam/image_raw/compressed/jpeg_quality] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 10:58:58,484: +PARAM [/usb_cam/image_raw/compressed/png_level] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 10:58:58,485: +PUB [/usb_cam/image_raw] /usb_cam http://NAOrobUSB001:35199/
[rosmaster.master][INFO] 2018-12-05 10:58:58,486: +PUB [/usb_cam/image_raw/theora] /usb_cam http://NAOrobUSB001:35199/
[rosmaster.master][INFO] 2018-12-05 10:58:58,487: +SERVICE [/usb_cam/image_raw/theora/set_parameters] /usb_cam http://NAOrobUSB001:35199/
[rosmaster.master][INFO] 2018-12-05 10:58:58,487: +PUB [/usb_cam/image_raw/theora/parameter_descriptions] /usb_cam http://NAOrobUSB001:35199/
[rosmaster.master][INFO] 2018-12-05 10:58:58,487: +PUB [/usb_cam/image_raw/theora/parameter_updates] /usb_cam http://NAOrobUSB001:35199/
[rosmaster.master][INFO] 2018-12-05 10:58:58,489: +PARAM [/usb_cam/image_raw/theora/optimize_for] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 10:58:58,490: +PARAM [/usb_cam/image_raw/theora/target_bitrate] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 10:58:58,490: +PARAM [/usb_cam/image_raw/theora/quality] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 10:58:58,490: +PARAM [/usb_cam/image_raw/theora/keyframe_frequency] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 10:58:58,491: +PARAM [/usb_cam/image_raw/theora/optimize_for] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 10:58:58,491: +PARAM [/usb_cam/image_raw/theora/target_bitrate] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 10:58:58,492: +PARAM [/usb_cam/image_raw/theora/quality] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 10:58:58,492: +PARAM [/usb_cam/image_raw/theora/keyframe_frequency] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 10:58:58,492: +PUB [/usb_cam/camera_info] /usb_cam http://NAOrobUSB001:35199/
[rosmaster.master][INFO] 2018-12-05 10:58:58,502: +SERVICE [/usb_cam/set_camera_info] /usb_cam http://NAOrobUSB001:35199/
[rosmaster.master][INFO] 2018-12-05 10:58:58,502: +SERVICE [/usb_cam/start_capture] /usb_cam http://NAOrobUSB001:35199/
[rosmaster.master][INFO] 2018-12-05 10:58:58,503: +SERVICE [/usb_cam/stop_capture] /usb_cam http://NAOrobUSB001:35199/
[rosmaster.master][INFO] 2018-12-05 10:58:58,608: +SUB [/usb_cam/image_raw] /image_view http://NAOrobUSB001:36743/
[rosmaster.master][INFO] 2018-12-05 10:58:58,609: +PUB [/image_view/output] /image_view http://NAOrobUSB001:36743/
[rosmaster.master][INFO] 2018-12-05 10:58:58,609: +SERVICE [/image_view/set_parameters] /image_view http://NAOrobUSB001:36743/
[rosmaster.master][INFO] 2018-12-05 10:58:58,610: +PUB [/image_view/parameter_descriptions] /image_view http://NAOrobUSB001:36743/
[rosmaster.master][INFO] 2018-12-05 10:58:58,610: +PUB [/image_view/parameter_updates] /image_view http://NAOrobUSB001:36743/
[rosmaster.master][INFO] 2018-12-05 10:58:58,612: +PARAM [/image_view/do_dynamic_scaling] by /image_view
[rosmaster.master][INFO] 2018-12-05 10:58:58,613: +PARAM [/image_view/colormap] by /image_view
[rosmaster.master][INFO] 2018-12-05 10:58:58,613: +PARAM [/image_view/min_image_value] by /image_view
[rosmaster.master][INFO] 2018-12-05 10:58:58,613: +PARAM [/image_view/max_image_value] by /image_view
[rosmaster.master][INFO] 2018-12-05 10:58:58,614: +PARAM [/image_view/do_dynamic_scaling] by /image_view
[rosmaster.master][INFO] 2018-12-05 10:58:58,614: +PARAM [/image_view/colormap] by /image_view
[rosmaster.master][INFO] 2018-12-05 10:58:58,615: +PARAM [/image_view/min_image_value] by /image_view
[rosmaster.master][INFO] 2018-12-05 10:58:58,615: +PARAM [/image_view/max_image_value] by /image_view
[rosmaster.master][INFO] 2018-12-05 11:01:01,906: -PUB [/rosout] /image_view http://NAOrobUSB001:36743/
[rosmaster.master][INFO] 2018-12-05 11:01:01,907: -PUB [/image_view/output] /image_view http://NAOrobUSB001:36743/
[rosmaster.master][INFO] 2018-12-05 11:01:01,908: -PUB [/image_view/parameter_descriptions] /image_view http://NAOrobUSB001:36743/
[rosmaster.master][INFO] 2018-12-05 11:01:01,909: -PUB [/image_view/parameter_updates] /image_view http://NAOrobUSB001:36743/
[rosmaster.master][INFO] 2018-12-05 11:01:01,909: -SUB [/usb_cam/image_raw] /image_view http://NAOrobUSB001:36743/
[rosmaster.master][INFO] 2018-12-05 11:01:01,910: -SERVICE [/image_view/get_loggers] /image_view rosrpc://NAOrobUSB001:37627
[rosmaster.master][INFO] 2018-12-05 11:01:01,910: -SERVICE [/image_view/set_logger_level] /image_view rosrpc://NAOrobUSB001:37627
[rosmaster.master][INFO] 2018-12-05 11:01:01,911: -SERVICE [/image_view/set_parameters] /image_view rosrpc://NAOrobUSB001:37627
[rosmaster.master][INFO] 2018-12-05 11:01:01,918: -PUB [/rosout] /usb_cam http://NAOrobUSB001:35199/
[rosmaster.master][INFO] 2018-12-05 11:01:01,919: -PUB [/usb_cam/image_raw/compressedDepth] /usb_cam http://NAOrobUSB001:35199/
[rosmaster.master][INFO] 2018-12-05 11:01:01,920: -PUB [/usb_cam/image_raw/compressedDepth/parameter_descriptions] /usb_cam http://NAOrobUSB001:35199/
[rosmaster.master][INFO] 2018-12-05 11:01:01,920: -PUB [/usb_cam/image_raw/compressedDepth/parameter_updates] /usb_cam http://NAOrobUSB001:35199/
[rosmaster.master][INFO] 2018-12-05 11:01:01,921: -PUB [/usb_cam/image_raw/compressed] /usb_cam http://NAOrobUSB001:35199/
[rosmaster.master][INFO] 2018-12-05 11:01:01,922: -PUB [/usb_cam/image_raw/compressed/parameter_descriptions] /usb_cam http://NAOrobUSB001:35199/
[rosmaster.master][INFO] 2018-12-05 11:01:01,922: -PUB [/usb_cam/image_raw/compressed/parameter_updates] /usb_cam http://NAOrobUSB001:35199/
[rosmaster.master][INFO] 2018-12-05 11:01:01,923: -PUB [/usb_cam/image_raw] /usb_cam http://NAOrobUSB001:35199/
[rosmaster.master][INFO] 2018-12-05 11:01:01,924: -PUB [/usb_cam/image_raw/theora] /usb_cam http://NAOrobUSB001:35199/
[rosmaster.master][INFO] 2018-12-05 11:01:01,924: -PUB [/usb_cam/image_raw/theora/parameter_descriptions] /usb_cam http://NAOrobUSB001:35199/
[rosmaster.master][INFO] 2018-12-05 11:01:01,925: -PUB [/usb_cam/image_raw/theora/parameter_updates] /usb_cam http://NAOrobUSB001:35199/
[rosmaster.master][INFO] 2018-12-05 11:01:01,925: -PUB [/usb_cam/camera_info] /usb_cam http://NAOrobUSB001:35199/
[rosmaster.master][INFO] 2018-12-05 11:01:01,926: -SERVICE [/usb_cam/get_loggers] /usb_cam rosrpc://NAOrobUSB001:43601
[rosmaster.master][INFO] 2018-12-05 11:01:01,927: -SERVICE [/usb_cam/set_logger_level] /usb_cam rosrpc://NAOrobUSB001:43601
[rosmaster.master][INFO] 2018-12-05 11:01:01,927: -SERVICE [/usb_cam/image_raw/compressedDepth/set_parameters] /usb_cam rosrpc://NAOrobUSB001:43601
[rosmaster.master][INFO] 2018-12-05 11:01:01,928: -SERVICE [/usb_cam/image_raw/compressed/set_parameters] /usb_cam rosrpc://NAOrobUSB001:43601
[rosmaster.master][INFO] 2018-12-05 11:01:01,928: -SERVICE [/usb_cam/image_raw/theora/set_parameters] /usb_cam rosrpc://NAOrobUSB001:43601
[rosmaster.master][INFO] 2018-12-05 11:01:01,929: -SERVICE [/usb_cam/set_camera_info] /usb_cam rosrpc://NAOrobUSB001:43601
[rosmaster.master][INFO] 2018-12-05 11:01:01,929: -SERVICE [/usb_cam/start_capture] /usb_cam rosrpc://NAOrobUSB001:43601
[rosmaster.master][INFO] 2018-12-05 11:01:01,930: -SERVICE [/usb_cam/stop_capture] /usb_cam rosrpc://NAOrobUSB001:43601
[rosmaster.master][INFO] 2018-12-05 11:01:01,939: publisherUpdate[/rosout] -> http://NAOrobUSB001:34245/ ['http://NAOrobUSB001:35199/']
[rosmaster.master][INFO] 2018-12-05 11:01:01,940: publisherUpdate[/rosout] -> http://NAOrobUSB001:34245/ ['http://NAOrobUSB001:35199/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-12-05 11:01:01,940: publisherUpdate[/rosout] -> http://NAOrobUSB001:34245/ []
[rosmaster.master][INFO] 2018-12-05 11:01:01,941: publisherUpdate[/rosout] -> http://NAOrobUSB001:34245/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-12-05 11:01:02,242: -PUB [/rosout_agg] /rosout http://NAOrobUSB001:34245/
[rosmaster.master][INFO] 2018-12-05 11:01:02,243: -SUB [/rosout] /rosout http://NAOrobUSB001:34245/
[rosmaster.master][INFO] 2018-12-05 11:01:02,243: -SERVICE [/rosout/get_loggers] /rosout rosrpc://NAOrobUSB001:57763
[rosmaster.master][INFO] 2018-12-05 11:01:02,244: -SERVICE [/rosout/set_logger_level] /rosout rosrpc://NAOrobUSB001:57763
[rosmaster.main][INFO] 2018-12-05 11:01:02,275: keyboard interrupt, will exit
[rosmaster.main][INFO] 2018-12-05 11:01:02,275: stopping master...
[rospy.core][INFO] 2018-12-05 11:01:02,276: signal_shutdown [atexit]
