[rosmaster.main][INFO] 2018-12-05 11:01:42,706: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2018-12-05 11:01:42,706: Starting ROS Master Node
[rosmaster.master][INFO] 2018-12-05 11:02:06,532: +PARAM [/usb_cam/image_raw/compressedDepth/depth_quantization] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:02:06,532: +PARAM [/usb_cam/image_raw/compressedDepth/png_level] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:02:06,533: +PUB [/usb_cam/image_raw/compressed] /usb_cam http://NAOrobUSB001:44559/
[rosmaster.master][INFO] 2018-12-05 11:02:06,533: +SERVICE [/usb_cam/image_raw/compressed/set_parameters] /usb_cam http://NAOrobUSB001:44559/
[rosmaster.master][INFO] 2018-12-05 11:02:06,534: +PUB [/usb_cam/image_raw/compressed/parameter_descriptions] /usb_cam http://NAOrobUSB001:44559/
[rosmaster.master][INFO] 2018-12-05 11:02:06,534: +PUB [/usb_cam/image_raw/compressed/parameter_updates] /usb_cam http://NAOrobUSB001:44559/
[rosmaster.master][INFO] 2018-12-05 11:02:06,535: +PARAM [/usb_cam/image_raw/compressed/format] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:02:06,536: +PARAM [/usb_cam/image_raw/compressed/jpeg_quality] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:02:06,536: +PARAM [/usb_cam/image_raw/compressed/png_level] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:02:06,536: +PARAM [/usb_cam/image_raw/compressed/format] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:02:06,537: +PARAM [/usb_cam/image_raw/compressed/jpeg_quality] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:02:06,537: +PARAM [/usb_cam/image_raw/compressed/png_level] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:02:06,538: +PUB [/usb_cam/image_raw] /usb_cam http://NAOrobUSB001:44559/
[rosmaster.master][INFO] 2018-12-05 11:02:06,539: +PUB [/usb_cam/image_raw/theora] /usb_cam http://NAOrobUSB001:44559/
[rosmaster.master][INFO] 2018-12-05 11:02:06,540: +SERVICE [/usb_cam/image_raw/theora/set_parameters] /usb_cam http://NAOrobUSB001:44559/
[rosmaster.master][INFO] 2018-12-05 11:02:06,540: +PUB [/usb_cam/image_raw/theora/parameter_descriptions] /usb_cam http://NAOrobUSB001:44559/
[rosmaster.master][INFO] 2018-12-05 11:02:06,540: +PUB [/usb_cam/image_raw/theora/parameter_updates] /usb_cam http://NAOrobUSB001:44559/
[rosmaster.master][INFO] 2018-12-05 11:02:06,542: +PARAM [/usb_cam/image_raw/theora/optimize_for] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:02:06,542: +PARAM [/usb_cam/image_raw/theora/target_bitrate] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:02:06,543: +PARAM [/usb_cam/image_raw/theora/quality] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:02:06,543: +PARAM [/usb_cam/image_raw/theora/keyframe_frequency] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:02:06,543: publisherUpdate[/rosout] -> http://NAOrobUSB001:39015/ ['http://NAOrobUSB001:44559/']
[rosmaster.master][INFO] 2018-12-05 11:02:06,544: +PARAM [/usb_cam/image_raw/theora/optimize_for] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:02:06,545: publisherUpdate[/rosout] -> http://NAOrobUSB001:39015/ ['http://NAOrobUSB001:44559/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-12-05 11:02:06,545: +PARAM [/usb_cam/image_raw/theora/target_bitrate] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:02:06,545: +PARAM [/usb_cam/image_raw/theora/quality] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:02:06,546: +PARAM [/usb_cam/image_raw/theora/keyframe_frequency] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:02:06,546: +PUB [/usb_cam/camera_info] /usb_cam http://NAOrobUSB001:44559/
[rosmaster.master][INFO] 2018-12-05 11:02:06,552: +SERVICE [/usb_cam/set_camera_info] /usb_cam http://NAOrobUSB001:44559/
[rosmaster.master][INFO] 2018-12-05 11:02:06,552: +SERVICE [/usb_cam/start_capture] /usb_cam http://NAOrobUSB001:44559/
[rosmaster.master][INFO] 2018-12-05 11:02:06,553: +SERVICE [/usb_cam/stop_capture] /usb_cam http://NAOrobUSB001:44559/
[rosmaster.master][INFO] 2018-12-05 11:02:11,756: -SERVICE [/usb_cam/get_loggers] /usb_cam rosrpc://NAOrobUSB001:42325
[rosmaster.master][INFO] 2018-12-05 11:02:12,047: -SERVICE [/usb_cam/set_logger_level] /usb_cam rosrpc://NAOrobUSB001:42325
[rosmaster.master][INFO] 2018-12-05 11:02:12,047: -SERVICE [/usb_cam/image_raw/compressedDepth/set_parameters] /usb_cam rosrpc://NAOrobUSB001:42325
[rosmaster.master][INFO] 2018-12-05 11:02:12,048: -SERVICE [/usb_cam/image_raw/compressed/set_parameters] /usb_cam rosrpc://NAOrobUSB001:42325
[rosmaster.master][INFO] 2018-12-05 11:02:12,049: -SERVICE [/usb_cam/image_raw/theora/set_parameters] /usb_cam rosrpc://NAOrobUSB001:42325
[rosmaster.master][INFO] 2018-12-05 11:02:12,049: -SERVICE [/usb_cam/set_camera_info] /usb_cam rosrpc://NAOrobUSB001:42325
[rosmaster.master][INFO] 2018-12-05 11:02:12,050: -SERVICE [/usb_cam/start_capture] /usb_cam rosrpc://NAOrobUSB001:42325
[rosmaster.master][INFO] 2018-12-05 11:02:12,050: -SERVICE [/usb_cam/stop_capture] /usb_cam rosrpc://NAOrobUSB001:42325
[rosmaster.master][INFO] 2018-12-05 11:02:12,153: -PUB [/rosout] /usb_cam http://NAOrobUSB001:44559/
[rosmaster.master][INFO] 2018-12-05 11:02:12,154: -PUB [/usb_cam/image_raw/compressedDepth] /usb_cam http://NAOrobUSB001:44559/
[rosmaster.master][INFO] 2018-12-05 11:02:12,154: -PUB [/usb_cam/image_raw/compressedDepth/parameter_descriptions] /usb_cam http://NAOrobUSB001:44559/
[rosmaster.master][INFO] 2018-12-05 11:02:12,155: -PUB [/usb_cam/image_raw/compressedDepth/parameter_updates] /usb_cam http://NAOrobUSB001:44559/
[rosmaster.master][INFO] 2018-12-05 11:02:12,155: -PUB [/usb_cam/image_raw/compressed] /usb_cam http://NAOrobUSB001:44559/
[rosmaster.master][INFO] 2018-12-05 11:02:12,156: -PUB [/usb_cam/image_raw/compressed/parameter_descriptions] /usb_cam http://NAOrobUSB001:44559/
[rosmaster.master][INFO] 2018-12-05 11:02:12,156: -PUB [/usb_cam/image_raw/compressed/parameter_updates] /usb_cam http://NAOrobUSB001:44559/
[rosmaster.master][INFO] 2018-12-05 11:02:12,156: -PUB [/usb_cam/image_raw] /usb_cam http://NAOrobUSB001:44559/
[rosmaster.master][INFO] 2018-12-05 11:02:12,157: -PUB [/usb_cam/image_raw/theora] /usb_cam http://NAOrobUSB001:44559/
[rosmaster.master][INFO] 2018-12-05 11:02:12,157: -PUB [/usb_cam/image_raw/theora/parameter_descriptions] /usb_cam http://NAOrobUSB001:44559/
[rosmaster.master][INFO] 2018-12-05 11:02:12,157: -PUB [/usb_cam/image_raw/theora/parameter_updates] /usb_cam http://NAOrobUSB001:44559/
[rosmaster.master][INFO] 2018-12-05 11:02:12,158: -PUB [/usb_cam/camera_info] /usb_cam http://NAOrobUSB001:44559/
[rosmaster.master][INFO] 2018-12-05 11:02:12,252: publisherUpdate[/rosout] -> http://NAOrobUSB001:39015/ []
[rosmaster.master][INFO] 2018-12-05 11:02:12,252: publisherUpdate[/rosout] -> http://NAOrobUSB001:39015/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-12-05 11:04:24,684: +PARAM [/roslaunch/uris/host_naorobusb001__45637] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:04:24,686: +PARAM [/usb_cam/image_width] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:04:24,686: +PARAM [/usb_cam/video_device] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:04:24,686: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:04:24,686: +PARAM [/image_view/autosize] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:04:24,686: +PARAM [/usb_cam/pixel_format] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:04:24,686: +PARAM [/usb_cam/io_method] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:04:24,686: +PARAM [/usb_cam/camera_frame_id] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:04:24,686: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:04:24,686: +PARAM [/usb_cam/image_height] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:04:24,737: +PUB [/rosout] /usb_cam http://NAOrobUSB001:43889/
[rosmaster.master][INFO] 2018-12-05 11:04:24,737: +SERVICE [/usb_cam/get_loggers] /usb_cam http://NAOrobUSB001:43889/
[rosmaster.master][INFO] 2018-12-05 11:04:24,738: +SERVICE [/usb_cam/set_logger_level] /usb_cam http://NAOrobUSB001:43889/
[rosmaster.master][INFO] 2018-12-05 11:04:24,743: +PUB [/rosout] /image_view http://NAOrobUSB001:42013/
[rosmaster.master][INFO] 2018-12-05 11:04:24,744: +SERVICE [/image_view/get_loggers] /image_view http://NAOrobUSB001:42013/
[rosmaster.master][INFO] 2018-12-05 11:04:24,744: +SERVICE [/image_view/set_logger_level] /image_view http://NAOrobUSB001:42013/
[rosmaster.master][INFO] 2018-12-05 11:04:24,764: +PUB [/usb_cam/image_raw/compressedDepth] /usb_cam http://NAOrobUSB001:43889/
[rosmaster.master][INFO] 2018-12-05 11:04:24,764: +SERVICE [/usb_cam/image_raw/compressedDepth/set_parameters] /usb_cam http://NAOrobUSB001:43889/
[rosmaster.master][INFO] 2018-12-05 11:04:24,765: +PUB [/usb_cam/image_raw/compressedDepth/parameter_descriptions] /usb_cam http://NAOrobUSB001:43889/
[rosmaster.master][INFO] 2018-12-05 11:04:24,766: +PUB [/usb_cam/image_raw/compressedDepth/parameter_updates] /usb_cam http://NAOrobUSB001:43889/
[rosmaster.master][INFO] 2018-12-05 11:04:24,767: +PARAM [/usb_cam/image_raw/compressedDepth/depth_max] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:04:24,767: +PARAM [/usb_cam/image_raw/compressedDepth/depth_quantization] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:04:24,768: +PARAM [/usb_cam/image_raw/compressedDepth/png_level] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:04:24,768: +PARAM [/usb_cam/image_raw/compressedDepth/depth_max] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:04:24,769: +PARAM [/usb_cam/image_raw/compressedDepth/depth_quantization] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:04:24,769: +PARAM [/usb_cam/image_raw/compressedDepth/png_level] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:04:24,770: +PUB [/usb_cam/image_raw/compressed] /usb_cam http://NAOrobUSB001:43889/
[rosmaster.master][INFO] 2018-12-05 11:04:24,770: +SERVICE [/usb_cam/image_raw/compressed/set_parameters] /usb_cam http://NAOrobUSB001:43889/
[rosmaster.master][INFO] 2018-12-05 11:04:24,771: +PUB [/usb_cam/image_raw/compressed/parameter_descriptions] /usb_cam http://NAOrobUSB001:43889/
[rosmaster.master][INFO] 2018-12-05 11:04:24,771: +PUB [/usb_cam/image_raw/compressed/parameter_updates] /usb_cam http://NAOrobUSB001:43889/
[rosmaster.master][INFO] 2018-12-05 11:04:24,773: +PARAM [/usb_cam/image_raw/compressed/format] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:04:24,774: +PARAM [/usb_cam/image_raw/compressed/jpeg_quality] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:04:24,774: +PARAM [/usb_cam/image_raw/compressed/png_level] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:04:24,775: +PARAM [/usb_cam/image_raw/compressed/format] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:04:24,775: +PARAM [/usb_cam/image_raw/compressed/jpeg_quality] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:04:24,776: +PARAM [/usb_cam/image_raw/compressed/png_level] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:04:24,777: +PUB [/usb_cam/image_raw] /usb_cam http://NAOrobUSB001:43889/
[rosmaster.master][INFO] 2018-12-05 11:04:24,778: +PUB [/usb_cam/image_raw/theora] /usb_cam http://NAOrobUSB001:43889/
[rosmaster.master][INFO] 2018-12-05 11:04:24,778: +SERVICE [/usb_cam/image_raw/theora/set_parameters] /usb_cam http://NAOrobUSB001:43889/
[rosmaster.master][INFO] 2018-12-05 11:04:24,779: +PUB [/usb_cam/image_raw/theora/parameter_descriptions] /usb_cam http://NAOrobUSB001:43889/
[rosmaster.master][INFO] 2018-12-05 11:04:24,779: +PUB [/usb_cam/image_raw/theora/parameter_updates] /usb_cam http://NAOrobUSB001:43889/
[rosmaster.master][INFO] 2018-12-05 11:04:24,781: +PARAM [/usb_cam/image_raw/theora/optimize_for] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:04:24,781: +PARAM [/usb_cam/image_raw/theora/target_bitrate] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:04:24,782: +PARAM [/usb_cam/image_raw/theora/quality] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:04:24,782: +PARAM [/usb_cam/image_raw/theora/keyframe_frequency] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:04:24,783: +PARAM [/usb_cam/image_raw/theora/optimize_for] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:04:24,783: +PARAM [/usb_cam/image_raw/theora/target_bitrate] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:04:24,784: +PARAM [/usb_cam/image_raw/theora/quality] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:04:24,784: +PARAM [/usb_cam/image_raw/theora/keyframe_frequency] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 11:04:24,785: +PUB [/usb_cam/camera_info] /usb_cam http://NAOrobUSB001:43889/
[rosmaster.master][INFO] 2018-12-05 11:04:24,793: +SERVICE [/usb_cam/set_camera_info] /usb_cam http://NAOrobUSB001:43889/
[rosmaster.master][INFO] 2018-12-05 11:04:24,794: +SERVICE [/usb_cam/start_capture] /usb_cam http://NAOrobUSB001:43889/
[rosmaster.master][INFO] 2018-12-05 11:04:24,794: +SERVICE [/usb_cam/stop_capture] /usb_cam http://NAOrobUSB001:43889/
[rosmaster.master][INFO] 2018-12-05 11:04:24,798: publisherUpdate[/rosout] -> http://NAOrobUSB001:39015/ ['http://NAOrobUSB001:43889/']
[rosmaster.master][INFO] 2018-12-05 11:04:24,799: publisherUpdate[/rosout] -> http://NAOrobUSB001:39015/ ['http://NAOrobUSB001:43889/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-12-05 11:04:24,799: publisherUpdate[/rosout] -> http://NAOrobUSB001:39015/ ['http://NAOrobUSB001:43889/', 'http://NAOrobUSB001:42013/']
[rosmaster.master][INFO] 2018-12-05 11:04:24,799: publisherUpdate[/rosout] -> http://NAOrobUSB001:39015/ ['http://NAOrobUSB001:43889/', 'http://NAOrobUSB001:42013/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-12-05 11:04:24,892: +SUB [/usb_cam/image_raw] /image_view http://NAOrobUSB001:42013/
[rosmaster.master][INFO] 2018-12-05 11:04:24,893: +PUB [/image_view/output] /image_view http://NAOrobUSB001:42013/
[rosmaster.master][INFO] 2018-12-05 11:04:24,893: +SERVICE [/image_view/set_parameters] /image_view http://NAOrobUSB001:42013/
[rosmaster.master][INFO] 2018-12-05 11:04:24,894: +PUB [/image_view/parameter_descriptions] /image_view http://NAOrobUSB001:42013/
[rosmaster.master][INFO] 2018-12-05 11:04:24,894: +PUB [/image_view/parameter_updates] /image_view http://NAOrobUSB001:42013/
[rosmaster.master][INFO] 2018-12-05 11:04:24,896: +PARAM [/image_view/do_dynamic_scaling] by /image_view
[rosmaster.master][INFO] 2018-12-05 11:04:24,896: +PARAM [/image_view/colormap] by /image_view
[rosmaster.master][INFO] 2018-12-05 11:04:24,897: +PARAM [/image_view/min_image_value] by /image_view
[rosmaster.master][INFO] 2018-12-05 11:04:24,897: +PARAM [/image_view/max_image_value] by /image_view
[rosmaster.master][INFO] 2018-12-05 11:04:24,897: +PARAM [/image_view/do_dynamic_scaling] by /image_view
[rosmaster.master][INFO] 2018-12-05 11:04:24,898: +PARAM [/image_view/colormap] by /image_view
[rosmaster.master][INFO] 2018-12-05 11:04:24,898: +PARAM [/image_view/min_image_value] by /image_view
[rosmaster.master][INFO] 2018-12-05 11:04:24,899: +PARAM [/image_view/max_image_value] by /image_view
[rosmaster.master][INFO] 2018-12-05 11:04:58,910: +PARAM [/roslaunch/uris/host_naorobusb001__44121] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:04:58,912: +PARAM [/edge_detection/edge_type] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:04:58,912: +PARAM [/edge_detection/apply_blur_pre] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:04:58,912: +PARAM [/edge_detection/postBlurSize] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:04:58,912: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:04:58,912: +PARAM [/edge_detection/apply_blur_post] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:04:58,912: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:04:58,912: +PARAM [/edge_detection/apertureSize] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:04:58,912: +PARAM [/edge_detection/use_camera_info] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:04:58,912: +PARAM [/edge_detection/L2gradient] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:04:58,912: +PARAM [/edge_detection/canny_threshold1] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:04:58,913: +PARAM [/edge_detection/debug_view] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:04:58,913: +PARAM [/edge_detection/canny_threshold2] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:04:58,913: +PARAM [/edge_detection/postBlurSigma] by /roslaunch
[rosmaster.master][INFO] 2018-12-05 11:04:58,965: +PARAM [/edge_detection/num_worker_threads] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:58,993: +PUB [/rosout] /edge_detection http://NAOrobUSB001:37489/
[rosmaster.master][INFO] 2018-12-05 11:04:58,993: +SERVICE [/edge_detection/get_loggers] /edge_detection http://NAOrobUSB001:37489/
[rosmaster.master][INFO] 2018-12-05 11:04:58,994: +SERVICE [/edge_detection/set_logger_level] /edge_detection http://NAOrobUSB001:37489/
[rosmaster.master][INFO] 2018-12-05 11:04:58,996: +SERVICE [/edge_detection/load_nodelet] /edge_detection http://NAOrobUSB001:37489/
[rosmaster.master][INFO] 2018-12-05 11:04:58,996: +SERVICE [/edge_detection/unload_nodelet] /edge_detection http://NAOrobUSB001:37489/
[rosmaster.master][INFO] 2018-12-05 11:04:58,997: +SERVICE [/edge_detection/list] /edge_detection http://NAOrobUSB001:37489/
[rosmaster.master][INFO] 2018-12-05 11:04:59,048: publisherUpdate[/rosout] -> http://NAOrobUSB001:39015/ ['http://NAOrobUSB001:43889/', 'http://NAOrobUSB001:42013/', 'http://NAOrobUSB001:37489/']
[rosmaster.master][INFO] 2018-12-05 11:04:59,049: publisherUpdate[/rosout] -> http://NAOrobUSB001:39015/ ['http://NAOrobUSB001:43889/', 'http://NAOrobUSB001:42013/', 'http://NAOrobUSB001:37489/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-12-05 11:04:59,066: +SERVICE [/edge_detection/set_parameters] /edge_detection http://NAOrobUSB001:37489/
[rosmaster.master][INFO] 2018-12-05 11:04:59,067: +PUB [/edge_detection/parameter_descriptions] /edge_detection http://NAOrobUSB001:37489/
[rosmaster.master][INFO] 2018-12-05 11:04:59,068: +PUB [/edge_detection/parameter_updates] /edge_detection http://NAOrobUSB001:37489/
[rosmaster.master][INFO] 2018-12-05 11:04:59,074: +PARAM [/edge_detection/use_camera_info] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,075: +PARAM [/edge_detection/edge_type] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,075: +PARAM [/edge_detection/canny_threshold1] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,076: +PARAM [/edge_detection/canny_threshold2] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,077: +PARAM [/edge_detection/apertureSize] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,077: +PARAM [/edge_detection/apply_blur_pre] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,078: +PARAM [/edge_detection/postBlurSize] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,079: +PARAM [/edge_detection/postBlurSigma] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,080: +PARAM [/edge_detection/apply_blur_post] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,081: +PARAM [/edge_detection/L2gradient] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,081: +PARAM [/edge_detection/use_camera_info] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,082: +PARAM [/edge_detection/edge_type] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,083: +PARAM [/edge_detection/canny_threshold1] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,084: +PARAM [/edge_detection/canny_threshold2] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,084: +PARAM [/edge_detection/apertureSize] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,085: +PARAM [/edge_detection/apply_blur_pre] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,085: +PARAM [/edge_detection/postBlurSize] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,085: +PARAM [/edge_detection/postBlurSigma] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,086: +PARAM [/edge_detection/apply_blur_post] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,086: +PARAM [/edge_detection/L2gradient] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,088: +PUB [/edge_detection/image/compressedDepth] /edge_detection http://NAOrobUSB001:37489/
[rosmaster.master][INFO] 2018-12-05 11:04:59,089: +SERVICE [/edge_detection/image/compressedDepth/set_parameters] /edge_detection http://NAOrobUSB001:37489/
[rosmaster.master][INFO] 2018-12-05 11:04:59,089: +PUB [/edge_detection/image/compressedDepth/parameter_descriptions] /edge_detection http://NAOrobUSB001:37489/
[rosmaster.master][INFO] 2018-12-05 11:04:59,089: +PUB [/edge_detection/image/compressedDepth/parameter_updates] /edge_detection http://NAOrobUSB001:37489/
[rosmaster.master][INFO] 2018-12-05 11:04:59,091: +PARAM [/edge_detection/image/compressedDepth/depth_max] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,091: +PARAM [/edge_detection/image/compressedDepth/depth_quantization] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,091: +PARAM [/edge_detection/image/compressedDepth/png_level] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,092: +PARAM [/edge_detection/image/compressedDepth/depth_max] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,092: +PARAM [/edge_detection/image/compressedDepth/depth_quantization] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,093: +PARAM [/edge_detection/image/compressedDepth/png_level] by /edge_detection
[rosmaster.master][INFO] 2018-12-05 11:04:59,093: +PUB [/edge_detection/image/compressed] /edge_detection http://NAOrobUSB001:37489/
[rosmaster.master][INFO] 2018-12-05 11:04:59,094: +SERVICE [/edge_detection/image/compressed/set_parameters] /edge_detection http://NAOrobUSB001:37489/
