[rosmaster.main][INFO] 2018-12-05 10:58:25,333: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2018-12-05 10:58:25,333: Starting ROS Master Node
[rosmaster.master][INFO] 2018-12-05 10:58:25,843: +PARAM [/usb_cam/image_raw/compressed/format] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 10:58:25,843: +PARAM [/usb_cam/image_raw/compressed/jpeg_quality] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 10:58:25,844: +PARAM [/usb_cam/image_raw/compressed/png_level] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 10:58:25,849: +PUB [/usb_cam/image_raw] /usb_cam http://NAOrobUSB001:44907/
[rosmaster.master][INFO] 2018-12-05 10:58:25,858: +PUB [/usb_cam/image_raw/theora] /usb_cam http://NAOrobUSB001:44907/
[rosmaster.master][INFO] 2018-12-05 10:58:25,859: +SERVICE [/usb_cam/image_raw/theora/set_parameters] /usb_cam http://NAOrobUSB001:44907/
[rosmaster.master][INFO] 2018-12-05 10:58:25,859: +PUB [/usb_cam/image_raw/theora/parameter_descriptions] /usb_cam http://NAOrobUSB001:44907/
[rosmaster.master][INFO] 2018-12-05 10:58:25,860: +PUB [/usb_cam/image_raw/theora/parameter_updates] /usb_cam http://NAOrobUSB001:44907/
[rosmaster.master][INFO] 2018-12-05 10:58:25,862: +PARAM [/usb_cam/image_raw/theora/optimize_for] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 10:58:25,862: +PARAM [/usb_cam/image_raw/theora/target_bitrate] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 10:58:25,862: +PARAM [/usb_cam/image_raw/theora/quality] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 10:58:25,863: +PARAM [/usb_cam/image_raw/theora/keyframe_frequency] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 10:58:25,863: +PARAM [/usb_cam/image_raw/theora/optimize_for] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 10:58:25,864: +PARAM [/usb_cam/image_raw/theora/target_bitrate] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 10:58:25,864: +PARAM [/usb_cam/image_raw/theora/quality] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 10:58:25,864: +PARAM [/usb_cam/image_raw/theora/keyframe_frequency] by /usb_cam
[rosmaster.master][INFO] 2018-12-05 10:58:25,865: +PUB [/usb_cam/camera_info] /usb_cam http://NAOrobUSB001:44907/
[rosmaster.master][INFO] 2018-12-05 10:58:25,875: +SERVICE [/usb_cam/set_camera_info] /usb_cam http://NAOrobUSB001:44907/
[rosmaster.master][INFO] 2018-12-05 10:58:25,876: +SERVICE [/usb_cam/start_capture] /usb_cam http://NAOrobUSB001:44907/
[rosmaster.master][INFO] 2018-12-05 10:58:25,876: +SERVICE [/usb_cam/stop_capture] /usb_cam http://NAOrobUSB001:44907/
[rosmaster.master][INFO] 2018-12-05 10:58:25,884: -SERVICE [/usb_cam/get_loggers] /usb_cam rosrpc://NAOrobUSB001:42129
[rosmaster.master][INFO] 2018-12-05 10:58:25,885: -SERVICE [/usb_cam/set_logger_level] /usb_cam rosrpc://NAOrobUSB001:42129
[rosmaster.master][INFO] 2018-12-05 10:58:25,885: -SERVICE [/usb_cam/image_raw/compressedDepth/set_parameters] /usb_cam rosrpc://NAOrobUSB001:42129
[rosmaster.master][INFO] 2018-12-05 10:58:25,886: -SERVICE [/usb_cam/image_raw/compressed/set_parameters] /usb_cam rosrpc://NAOrobUSB001:42129
[rosmaster.master][INFO] 2018-12-05 10:58:25,886: -SERVICE [/usb_cam/image_raw/theora/set_parameters] /usb_cam rosrpc://NAOrobUSB001:42129
[rosmaster.master][INFO] 2018-12-05 10:58:25,887: -SERVICE [/usb_cam/set_camera_info] /usb_cam rosrpc://NAOrobUSB001:42129
[rosmaster.master][INFO] 2018-12-05 10:58:25,887: -SERVICE [/usb_cam/start_capture] /usb_cam rosrpc://NAOrobUSB001:42129
[rosmaster.master][INFO] 2018-12-05 10:58:25,887: -SERVICE [/usb_cam/stop_capture] /usb_cam rosrpc://NAOrobUSB001:42129
[rosmaster.master][INFO] 2018-12-05 10:58:26,039: -PUB [/rosout] /usb_cam http://NAOrobUSB001:44907/
[rosmaster.master][INFO] 2018-12-05 10:58:26,039: publisherUpdate[/rosout] -> http://NAOrobUSB001:41057/ ['http://NAOrobUSB001:40275/']
[rosmaster.master][INFO] 2018-12-05 10:58:26,040: -PUB [/usb_cam/image_raw/compressedDepth] /usb_cam http://NAOrobUSB001:44907/
[rosmaster.master][INFO] 2018-12-05 10:58:26,040: -PUB [/usb_cam/image_raw/compressedDepth/parameter_descriptions] /usb_cam http://NAOrobUSB001:44907/
[rosmaster.master][INFO] 2018-12-05 10:58:26,041: -PUB [/usb_cam/image_raw/compressedDepth/parameter_updates] /usb_cam http://NAOrobUSB001:44907/
[rosmaster.master][INFO] 2018-12-05 10:58:26,041: -PUB [/usb_cam/image_raw/compressed] /usb_cam http://NAOrobUSB001:44907/
[rosmaster.master][INFO] 2018-12-05 10:58:26,043: -PUB [/usb_cam/image_raw/compressed/parameter_descriptions] /usb_cam http://NAOrobUSB001:44907/
[rosmaster.master][INFO] 2018-12-05 10:58:26,044: -PUB [/usb_cam/image_raw/compressed/parameter_updates] /usb_cam http://NAOrobUSB001:44907/
[rosmaster.master][INFO] 2018-12-05 10:58:26,045: -PUB [/usb_cam/image_raw] /usb_cam http://NAOrobUSB001:44907/
[rosmaster.master][INFO] 2018-12-05 10:58:26,045: -PUB [/usb_cam/image_raw/theora] /usb_cam http://NAOrobUSB001:44907/
[rosmaster.master][INFO] 2018-12-05 10:58:26,046: -PUB [/usb_cam/image_raw/theora/parameter_descriptions] /usb_cam http://NAOrobUSB001:44907/
[rosmaster.master][INFO] 2018-12-05 10:58:26,046: -PUB [/usb_cam/image_raw/theora/parameter_updates] /usb_cam http://NAOrobUSB001:44907/
[rosmaster.master][INFO] 2018-12-05 10:58:26,047: -PUB [/usb_cam/camera_info] /usb_cam http://NAOrobUSB001:44907/
[rosmaster.master][INFO] 2018-12-05 10:58:26,050: publisherUpdate[/rosout] -> http://NAOrobUSB001:41057/ ['http://NAOrobUSB001:40275/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2018-12-05 10:58:26,065: +SUB [/usb_cam/image_raw] /image_view http://NAOrobUSB001:40275/
[rosmaster.master][INFO] 2018-12-05 10:58:26,065: +PUB [/image_view/output] /image_view http://NAOrobUSB001:40275/
[rosmaster.master][INFO] 2018-12-05 10:58:26,065: +SERVICE [/image_view/set_parameters] /image_view http://NAOrobUSB001:40275/
[rosmaster.master][INFO] 2018-12-05 10:58:26,066: +PUB [/image_view/parameter_descriptions] /image_view http://NAOrobUSB001:40275/
[rosmaster.master][INFO] 2018-12-05 10:58:26,066: +PUB [/image_view/parameter_updates] /image_view http://NAOrobUSB001:40275/
[rosmaster.master][INFO] 2018-12-05 10:58:26,068: +PARAM [/image_view/do_dynamic_scaling] by /image_view
[rosmaster.master][INFO] 2018-12-05 10:58:26,069: +PARAM [/image_view/colormap] by /image_view
[rosmaster.master][INFO] 2018-12-05 10:58:26,069: +PARAM [/image_view/min_image_value] by /image_view
[rosmaster.master][INFO] 2018-12-05 10:58:26,069: +PARAM [/image_view/max_image_value] by /image_view
[rosmaster.master][INFO] 2018-12-05 10:58:26,070: +PARAM [/image_view/do_dynamic_scaling] by /image_view
[rosmaster.master][INFO] 2018-12-05 10:58:26,070: +PARAM [/image_view/colormap] by /image_view
[rosmaster.master][INFO] 2018-12-05 10:58:26,071: +PARAM [/image_view/min_image_value] by /image_view
[rosmaster.master][INFO] 2018-12-05 10:58:26,071: +PARAM [/image_view/max_image_value] by /image_view
[rosmaster.master][INFO] 2018-12-05 10:58:53,494: -PUB [/rosout] /image_view http://NAOrobUSB001:40275/
[rosmaster.master][INFO] 2018-12-05 10:58:53,495: -PUB [/image_view/output] /image_view http://NAOrobUSB001:40275/
[rosmaster.master][INFO] 2018-12-05 10:58:53,495: -PUB [/image_view/parameter_descriptions] /image_view http://NAOrobUSB001:40275/
[rosmaster.master][INFO] 2018-12-05 10:58:53,496: -PUB [/image_view/parameter_updates] /image_view http://NAOrobUSB001:40275/
[rosmaster.master][INFO] 2018-12-05 10:58:53,496: -SUB [/usb_cam/image_raw] /image_view http://NAOrobUSB001:40275/
[rosmaster.master][INFO] 2018-12-05 10:58:53,497: -SERVICE [/image_view/get_loggers] /image_view rosrpc://NAOrobUSB001:47161
[rosmaster.master][INFO] 2018-12-05 10:58:53,497: -SERVICE [/image_view/set_logger_level] /image_view rosrpc://NAOrobUSB001:47161
[rosmaster.master][INFO] 2018-12-05 10:58:53,497: -SERVICE [/image_view/set_parameters] /image_view rosrpc://NAOrobUSB001:47161
[rosmaster.master][INFO] 2018-12-05 10:58:53,498: publisherUpdate[/rosout] -> http://NAOrobUSB001:41057/ []
[rosmaster.master][INFO] 2018-12-05 10:58:53,499: publisherUpdate[/rosout] -> http://NAOrobUSB001:41057/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-12-05 10:58:53,700: -PUB [/rosout_agg] /rosout http://NAOrobUSB001:41057/
[rosmaster.master][INFO] 2018-12-05 10:58:53,700: -SUB [/rosout] /rosout http://NAOrobUSB001:41057/
[rosmaster.master][INFO] 2018-12-05 10:58:53,700: -SERVICE [/rosout/get_loggers] /rosout rosrpc://NAOrobUSB001:37753
[rosmaster.master][INFO] 2018-12-05 10:58:53,701: -SERVICE [/rosout/set_logger_level] /rosout rosrpc://NAOrobUSB001:37753
[rosmaster.main][INFO] 2018-12-05 10:58:53,768: keyboard interrupt, will exit
[rosmaster.main][INFO] 2018-12-05 10:58:53,768: stopping master...
[rospy.core][INFO] 2018-12-05 10:58:53,769: signal_shutdown [atexit]
